,Station,Previous Station Code,Up/Down Line,Day of Week,Hour,Minute,Number of Transfer,GetIn_cnt,GetOut_cnt,PrevCongestion0,PrevCongestion1,PrevCongestion2,PrevCongestion3,PrevCongestion4,PrevCongestion5,PrevCongestion6,PrevCongestion7,PrevCongestion8,PrevCongestion9,sin_time,cos_time,sin_minute,cos_minute,Route Code_0.0,Route Code_1.0,Route Code_2.0,Route Code_3.0,Route Code_4.0,Route Code_5.0,Fast Transfer0,Fast Transfer1,Fast Transfer2,Fast Transfer3,Fast Transfer4,Fast Transfer5,Fast Transfer6,Fast Transfer7,Fast Transfer8,Fast Transfer9,Fast Get Off0,Fast Get Off1,Fast Get Off2,Fast Get Off3,Fast Get Off4,Fast Get Off5,Fast Get Off6,Fast Get Off7,Fast Get Off8,Fast Get Off9
12957,220,220,1,4,10,40,1.0,289.16697075467744,1557.4388482965587,23.5,26.5,34.0,36.0,32.5,33.0,33.0,25.5,24.5,16.5,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20646,233,233,1,2,10,50,1.0,995.2956013778096,344.5824982703786,5.0,7.0,7.0,11.0,9.0,10.0,11.0,8.0,6.0,5.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
21409,236,236,0,0,10,0,1.0,450.5318265267958,439.2589841849695,6.0,8.0,9.0,7.0,7.0,5.0,6.0,5.0,4.0,4.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4080,206,206,0,4,7,40,1.0,465.9683434330608,295.0370962856096,71.0,89.0,95.0,85.0,78.0,95.0,87.0,68.0,66.0,66.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
18637,229,229,1,1,9,40,0.0,209.77954429200665,52.930838587626994,14.8,19.0,16.0,20.0,23.2,24.4,21.2,18.0,13.8,9.4,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11578,217,217,0,3,10,50,0.0,515.120846337695,160.08465107252866,20.0,19.0,25.0,33.0,30.0,28.0,24.0,22.0,17.0,13.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6455,209,209,0,0,9,30,0.0,33.06639190306999,78.88075895305204,28.0,31.0,37.0,33.0,30.0,29.0,28.0,24.0,24.0,25.0,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
25824,242,242,0,4,10,10,0.0,238.34385350539867,101.8996180002232,8.5,10.5,16.75,14.0,13.0,13.25,12.25,13.0,12.25,9.0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16108,225,225,1,1,8,20,0.0,175.2543302887281,410.84775481624433,50.2,52.0,54.0,55.2,55.2,59.8,53.4,46.2,32.4,23.4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15324,224,224,1,4,8,0,0.0,162.37878804783014,696.1030567832337,40.8,50.0,46.6,46.8,57.2,62.2,51.0,37.0,35.0,26.6,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11387,217,217,1,2,9,50,0.0,356.6293442042088,199.3030382212784,39.5,39.5,54.5,55.5,53.5,64.0,54.5,52.0,43.5,33.0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7779,211,211,1,2,9,10,1.0,139.12154789431838,449.3112180995948,56.0,39.6,48.6,43.6,36.4,36.6,36.8,40.6,38.4,39.6,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
9872,214,214,0,2,8,40,0.0,1591.147867328728,653.9589413809549,47.75,50.0,57.0,56.25,49.0,57.25,65.5,43.75,43.5,49.75,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
26474,243,243,0,2,8,40,1.0,194.78497443518643,526.2085862922263,21.5,29.0,38.5,36.75,33.0,42.25,38.5,42.25,31.75,23.5,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6281,209,209,1,2,9,20,0.0,43.48429302843686,103.73293967708496,36.6,39.2,47.4,51.8,38.6,38.6,45.4,36.4,35.8,44.2,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
7306,210,210,0,3,10,10,0.0,258.92340299427286,530.0430619932511,22.0,33.0,33.0,31.0,29.0,31.0,31.0,23.0,25.0,23.0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
9048,213,213,0,4,10,0,0.0,1047.781171704451,240.0281365087773,12.25,17.75,16.25,15.75,17.75,16.25,17.25,14.0,10.75,12.25,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15174,223,223,0,3,10,30,0.0,634.3473722485485,1391.838947276856,54.0,61.0,84.0,96.0,102.0,84.0,88.0,80.0,66.0,74.0,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7217,210,210,0,0,10,10,0.0,258.92340299427286,530.0430619932511,21.0,31.0,30.0,29.0,27.0,28.0,29.0,21.0,24.0,21.0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
24387,240,240,0,0,8,40,0.0,430.4129093707567,653.3620752854142,23.5,31.5,41.0,32.5,32.5,39.5,29.5,39.5,27.5,17.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
7305,210,210,0,3,10,10,0.0,258.92340299427286,530.0430619932511,30.33333333333333,45.333333333333336,45.0,42.333333333333336,39.66666666666666,42.0,42.66666666666666,31.666666666666668,34.333333333333336,31.33333333333333,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
18923,229,229,0,3,10,20,0.0,1903.686196803168,284.846702334529,47.66666666666666,46.833333333333336,68.5,61.5,86.83333333333333,63.66666666666666,68.33333333333333,59.333333333333336,60.333333333333336,51.833333333333336,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18110,228,228,0,0,10,10,0.0,3011.053454685869,722.6805463642421,33.0,37.0,51.0,46.0,55.0,48.0,48.0,42.0,39.0,41.0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11191,217,217,1,0,8,30,0.0,1600.1151694107689,611.8453066335005,121.0,124.0,141.0,154.0,152.0,163.0,157.0,150.0,122.0,116.0,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3058,205,205,1,4,10,50,2.0,90.28593670349112,264.4463488556512,30.0,38.0,32.0,30.0,24.0,27.0,23.0,24.0,20.0,22.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18142,228,228,0,3,7,50,0.0,3011.053454685869,722.6805463642421,128.0,135.75,156.5,145.75,172.5,158.75,151.5,141.75,120.0,127.75,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27664,231,231,1,1,10,10,0.0,1043.9076671706553,216.2194708984921,15.8,21.0,24.2,26.2,22.0,24.2,25.2,23.0,19.0,9.4,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17056,226,226,0,2,7,20,1.0,1871.029458145238,1203.1348775272625,101.6,122.2,126.2,132.0,159.8,133.0,127.2,121.4,115.4,153.8,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18495,229,229,1,3,6,50,0.0,209.77954429200665,52.930838587626994,17.0,22.0,23.0,29.0,23.0,21.0,33.0,23.0,12.0,16.0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9920,215,215,1,4,7,40,0.0,689.8636019922072,410.104788243895,34.6,33.4,42.6,48.8,35.6,43.6,45.8,33.6,34.6,34.4,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24329,240,240,0,4,10,30,0.0,289.0998161629905,284.14425365687083,13.0,17.0,23.0,22.0,24.0,17.0,22.0,20.0,13.0,11.0,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
21307,236,236,0,4,9,20,1.0,145.1685031840959,170.92746019597476,14.0,20.0,17.0,17.0,16.0,13.0,16.0,12.0,8.0,7.0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
15348,224,224,1,4,10,0,0.0,102.37778656886218,299.3056379527705,22.6,27.6,29.8,30.6,33.8,39.0,27.8,25.6,14.4,14.2,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14177,222,222,1,0,7,20,1.0,324.70598370175395,1237.0972540055736,33.0,32.0,37.0,46.0,36.0,38.0,31.0,28.0,25.0,23.0,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25400,241,241,0,2,8,20,0.0,291.4332477736627,324.14589482408303,36.0,42.0,46.0,48.0,36.0,39.0,34.0,44.0,45.0,29.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19864,232,232,1,2,9,10,0.0,705.8688314167928,283.77669295557695,42.0,45.0,50.0,51.0,47.0,46.0,57.0,47.0,35.0,30.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12129,218,218,0,3,6,40,1.0,52.79058660104278,84.10976496128421,25.285714285714285,17.714285714285715,21.571428571428573,18.714285714285715,18.714285714285715,20.571428571428573,17.714285714285715,14.0,9.285714285714286,6.428571428571429,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7732,211,211,1,1,10,20,1.0,345.36128762850257,1134.5969942080114,23.0,20.0,33.0,30.0,21.0,25.0,24.0,24.0,19.0,20.0,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7228,210,210,0,0,10,50,0.0,258.92340299427286,530.0430619932511,17.0,21.0,24.0,23.0,22.0,20.0,22.0,16.0,16.0,19.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
28068,234,234,1,0,8,20,2.0,2378.73144969686,1847.7801475148087,91.0,98.0,115.0,119.0,115.0,117.0,124.0,117.0,107.0,87.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
8426,212,212,0,4,8,10,1.0,1639.0293937872227,1105.9616074056926,67.5,64.5,71.5,72.5,66.5,75.75,82.75,71.5,68.25,74.5,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
8886,213,213,1,1,6,30,0.0,417.1951207079102,227.33192842646545,4.2,7.4,11.2,7.2,5.2,4.0,8.2,4.2,5.2,5.2,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12295,218,218,0,2,10,30,1.0,150.57313165522163,154.35603597172687,17.142857142857142,15.857142857142858,23.142857142857142,28.0,26.0,23.142857142857142,21.857142857142858,17.857142857142858,15.0,12.0,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24715,241,241,1,4,7,30,0.0,570.8344627017811,299.79184167344533,87.66666666666667,66.83333333333333,69.83333333333333,65.83333333333333,70.83333333333333,63.833333333333336,63.0,55.833333333333336,61.0,61.833333333333336,0.9659258262890684,-0.2588190451025206,5.66553889764798e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4702,207,207,1,1,7,50,0.0,606.4093649631517,187.0348549510693,78.66666666666667,80.66666666666667,80.66666666666667,76.5,85.83333333333333,77.66666666666667,76.66666666666667,89.0,70.33333333333333,79.66666666666667,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20295,233,233,1,0,6,20,1.0,481.3751322113401,166.26745725856293,26.0,27.0,28.0,35.0,29.0,27.0,38.0,33.0,40.0,27.0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
4744,207,207,1,2,6,20,0.0,204.56561364639705,88.31739709389302,41.16666666666666,51.16666666666666,48.333333333333336,39.16666666666666,29.166666666666668,38.16666666666666,40.16666666666666,28.166666666666668,30.166666666666668,35.166666666666664,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
217,201,201,0,3,8,0,1.0,86.59596968584158,2333.0774644122475,48.0,52.0,55.0,55.0,45.0,47.0,45.0,43.0,39.0,32.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
7467,210,210,0,2,9,10,0.0,117.2598662353383,215.17334854291167,30.33333333333333,40.333333333333336,48.0,47.0,39.333333333333336,41.333333333333336,40.333333333333336,37.66666666666666,35.333333333333336,34.666666666666664,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
27095,230,230,1,1,10,10,1.0,1908.9155452174623,309.5623031531333,8.0,9.0,12.0,13.0,12.0,11.0,12.0,12.0,8.0,5.0,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13014,220,220,1,0,10,30,1.0,289.16697075467744,1557.4388482965587,27.2,33.0,39.2,44.2,42.2,44.4,39.2,33.2,27.2,23.0,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20473,233,233,1,1,6,20,1.0,481.3751322113401,166.26745725856293,23.0,25.0,26.0,32.0,26.0,24.0,34.0,30.0,36.0,25.0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
30113,235,235,0,2,6,50,0.0,168.01556718758349,170.54324499415824,40.0,50.0,47.0,47.0,39.0,36.0,47.0,44.0,32.0,47.0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
20701,233,233,0,4,10,30,1.0,1074.8002890331493,372.1079126885255,28.0,37.0,45.0,38.0,42.0,33.0,37.0,34.0,28.0,27.0,0.4999999999999999,-0.8660254037844387,5.66553889764798e-16,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
4351,206,206,0,1,7,40,1.0,465.9683434330608,295.0370962856096,84.0,106.0,113.0,101.0,92.0,112.0,104.0,80.0,79.0,78.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
12480,219,219,1,1,6,0,0.0,132.82427913398712,750.002468629299,16.0,17.0,23.0,19.0,15.0,16.0,15.0,11.0,10.0,8.0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19261,231,231,1,3,9,0,0.0,422.7614617346644,110.66350063403986,48.0,38.0,41.0,57.0,53.0,48.0,60.0,46.0,38.0,32.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25082,241,241,0,4,10,40,0.0,210.0093729146572,110.29308983340398,13.0,17.0,20.0,21.0,19.0,19.0,19.0,15.0,14.0,14.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
17550,227,227,0,3,8,30,0.0,3168.130505947812,979.8306990968192,116.6,142.4,176.4,163.4,181.4,172.4,191.4,165.4,150.4,142.6,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25436,241,241,0,2,10,20,0.0,210.0093729146572,110.29308983340398,15.0,19.0,26.0,22.0,23.0,19.0,16.0,19.0,18.0,14.0,0.4999999999999999,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7178,210,210,0,0,8,0,0.0,360.0976511138189,1922.6417501922103,68.5,71.5,74.0,64.0,64.0,85.5,81.0,67.0,75.5,63.5,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
15101,223,223,0,0,9,20,0.0,305.47183985139463,637.734777556787,104.33333333333331,126.33333333333331,158.5,181.66666666666663,185.5,160.66666666666666,178.5,155.5,135.5,138.5,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10305,215,215,0,0,9,40,0.0,142.2984917300349,128.09358483930404,18.714285714285715,23.714285714285715,25.714285714285715,24.857142857142858,25.714285714285715,22.714285714285715,28.571428571428573,18.714285714285715,14.857142857142858,12.714285714285714,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19634,232,232,1,3,6,20,0.0,705.8688314167928,283.77669295557695,22.0,27.0,24.0,30.0,22.0,21.0,31.0,27.0,34.0,22.0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24756,241,241,1,4,10,50,0.0,570.8344627017811,299.79184167344533,42.75,36.5,34.5,34.5,35.5,33.5,38.5,38.5,31.5,28.25,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
250,201,201,0,3,9,50,1.0,22.84191986925668,193.8538097458193,18.0,20.0,27.0,29.0,23.0,23.0,20.0,19.0,16.0,15.0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
15673,224,224,0,0,7,0,0.0,424.6112545270282,1241.368334649969,72.5,84.0,89.66666666666667,99.5,97.5,89.66666666666667,103.16666666666669,88.83333333333333,86.0,116.83333333333331,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
18594,229,229,1,1,7,20,0.0,598.0261319639557,89.48206478875868,32.0,34.0,36.0,42.0,37.0,39.0,43.0,32.0,25.0,20.0,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14183,222,222,1,0,7,50,1.0,324.70598370175395,1237.0972540055736,40.0,46.0,43.0,56.0,61.0,61.0,51.0,46.0,47.0,38.0,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29552,235,235,1,0,10,40,0.0,776.9594701285884,646.1971996873173,37.0,36.0,36.0,39.0,43.0,40.0,47.0,46.0,41.0,34.0,0.4999999999999999,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
11029,216,216,0,1,10,0,1.0,1390.122579796829,901.0485647120024,15.0,16.857142857142858,18.0,21.714285714285715,24.714285714285715,17.857142857142858,18.857142857142858,15.857142857142858,16.857142857142858,13.0,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8687,212,212,0,2,9,50,1.0,380.44246178667385,330.1700770795322,17.857142857142858,19.0,19.0,20.714285714285715,22.571428571428573,21.714285714285715,28.285714285714285,19.714285714285715,16.142857142857142,14.142857142857142,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
19007,229,229,0,2,7,20,0.0,1903.686196803168,284.846702334529,82.66666666666667,85.83333333333333,94.83333333333331,101.83333333333331,125.0,98.83333333333331,96.83333333333331,85.66666666666667,84.66666666666667,103.83333333333331,0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14202,222,222,1,0,9,30,1.0,154.60167419269263,435.73470609042926,29.6,35.4,36.4,49.2,43.2,48.0,41.2,33.6,26.4,20.6,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9648,214,214,0,4,10,0,0.0,1087.3179920010523,359.04704116363035,13.0,18.75,17.0,15.0,16.25,15.0,18.0,13.0,12.0,11.25,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
19753,232,232,1,1,8,0,0.0,2454.169312883701,3300.761694593856,60.0,66.0,70.0,90.0,81.0,85.0,92.0,73.0,65.0,58.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28349,234,234,1,2,8,50,2.0,2378.73144969686,1847.7801475148087,40.0,44.0,44.0,55.0,49.0,48.0,67.0,50.0,47.0,44.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
29528,235,235,1,0,8,40,0.0,889.2037477055,2249.301888943432,83.0,95.0,81.0,74.0,88.0,92.0,102.0,100.0,88.0,66.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
10600,216,216,1,0,9,20,1.0,890.0783508295629,639.1156017930383,43.4,61.8,71.4,61.8,57.0,59.8,56.0,46.2,41.4,30.0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2950,204,204,0,2,8,10,1.0,163.78841460940723,1504.1855500493375,116.0,104.0,100.0,133.0,114.0,145.0,137.0,112.0,123.0,116.0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
